node_id,source_node_id,sample_area,lat,lon,geom_wkt
4721807007,4721807007,seomyeon_station_1km,35.1654657,129.060956,POINT (129.0609560 35.1654657)
4721807010,4721807010,seomyeon_station_1km,35.1650686,129.0599255,POINT (129.0599255 35.1650686)
4876141518,4876141518,seomyeon_station_1km,35.1570478,129.0600383,POINT (129.0600383 35.1570478)
4876141520,4876141520,seomyeon_station_1km,35.1572479,129.0597144,POINT (129.0597144 35.1572479)
4876142921,4876142921,seomyeon_station_1km,35.1572715,129.0602288,POINT (129.0602288 35.1572715)
4876880572,4876880572,seomyeon_station_1km,35.1572243,129.061986,POINT (129.0619860 35.1572243)
4877424322,4877424322,seomyeon_station_1km,35.155356,129.0608197,POINT (129.0608197 35.1553560)
4877424323,4877424323,seomyeon_station_1km,35.1573675,129.061226,POINT (129.0612260 35.1573675)
4877424324,4877424324,seomyeon_station_1km,35.1572233,129.0612286,POINT (129.0612286 35.1572233)
4877424325,4877424325,seomyeon_station_1km,35.1573996,129.0619839,POINT (129.0619839 35.1573996)
4877424326,4877424326,seomyeon_station_1km,35.1574003,129.061874,POINT (129.0618740 35.1574003)
4877424345,4877424345,seomyeon_station_1km,35.157107,129.060573,POINT (129.0605730 35.1571070)
4877424347,4877424347,seomyeon_station_1km,35.1570163,129.0607869,POINT (129.0607869 35.1570163)
4877424393,4877424393,seomyeon_station_1km,35.1570321,129.0604956,POINT (129.0604956 35.1570321)
4877424394,4877424394,seomyeon_station_1km,35.1568311,129.0607657,POINT (129.0607657 35.1568311)
4877484450,4877484450,seomyeon_station_1km,35.1565019,129.0599508,POINT (129.0599508 35.1565019)
4877484454,4877484454,seomyeon_station_1km,35.1559064,129.0604297,POINT (129.0604297 35.1559064)
4877484458,4877484458,seomyeon_station_1km,35.1553559,129.0607211,POINT (129.0607211 35.1553559)
4877484459,4877484459,seomyeon_station_1km,35.1565983,129.0600494,POINT (129.0600494 35.1565983)
4877484460,4877484460,seomyeon_station_1km,35.1564404,129.0602272,POINT (129.0602272 35.1564404)
4877484461,4877484461,seomyeon_station_1km,35.1564983,129.0606873,POINT (129.0606873 35.1564983)
4903092881,4903092881,seomyeon_station_1km,35.1562903,129.0623574,POINT (129.0623574 35.1562903)
4903092882,4903092882,seomyeon_station_1km,35.1562918,129.0615025,POINT (129.0615025 35.1562918)
4903092883,4903092883,seomyeon_station_1km,35.1559259,129.0615045,POINT (129.0615045 35.1559259)
4903092884,4903092884,seomyeon_station_1km,35.1559301,129.0608508,POINT (129.0608508 35.1559301)
4903092885,4903092885,seomyeon_station_1km,35.1522085,129.0625957,POINT (129.0625957 35.1522085)
4903092886,4903092886,seomyeon_station_1km,35.1508129,129.0626291,POINT (129.0626291 35.1508129)
4903771264,4903771264,seomyeon_station_1km,35.164658,129.0671473,POINT (129.0671473 35.1646580)
4903771265,4903771265,seomyeon_station_1km,35.1632714,129.0671629,POINT (129.0671629 35.1632714)
4903771298,4903771298,seomyeon_station_1km,35.1622707,129.0690675,POINT (129.0690675 35.1622707)
4903771299,4903771299,seomyeon_station_1km,35.1623929,129.0684208,POINT (129.0684208 35.1623929)
4903771300,4903771300,seomyeon_station_1km,35.162581,129.0675687,POINT (129.0675687 35.1625810)
4903828883,4903828883,seomyeon_station_1km,35.1599922,129.0687359,POINT (129.0687359 35.1599922)
4903828886,4903828886,seomyeon_station_1km,35.1595531,129.0698559,POINT (129.0698559 35.1595531)
4903828887,4903828887,seomyeon_station_1km,35.1597454,129.0692975,POINT (129.0692975 35.1597454)
4903828891,4903828891,seomyeon_station_1km,35.1600625,129.0707789,POINT (129.0707789 35.1600625)
4912439898,4912439898,seomyeon_station_1km,35.1501761,129.0554069,POINT (129.0554069 35.1501761)
4912439900,4912439900,seomyeon_station_1km,35.1508399,129.0561175,POINT (129.0561175 35.1508399)
4912439901,4912439901,seomyeon_station_1km,35.1569453,129.0610897,POINT (129.0610897 35.1569453)
4912439903,4912439903,seomyeon_station_1km,35.1568629,129.0619365,POINT (129.0619365 35.1568629)
4912439904,4912439904,seomyeon_station_1km,35.1558857,129.0577874,POINT (129.0577874 35.1558857)
4912439905,4912439905,seomyeon_station_1km,35.1527808,129.0564372,POINT (129.0564372 35.1527808)
4912439906,4912439906,seomyeon_station_1km,35.1529449,129.0568704,POINT (129.0568704 35.1529449)
4912439912,4912439912,seomyeon_station_1km,35.1493523,129.0584655,POINT (129.0584655 35.1493523)
4912439913,4912439913,seomyeon_station_1km,35.1497653,129.0584608,POINT (129.0584608 35.1497653)
4912691574,4912691574,seomyeon_station_1km,35.1488447,129.0534607,POINT (129.0534607 35.1488447)
4912691575,4912691575,seomyeon_station_1km,35.1490857,129.0539032,POINT (129.0539032 35.1490857)
4912691585,4912691585,seomyeon_station_1km,35.1478086,129.057024,POINT (129.0570240 35.1478086)
4912691591,4912691591,seomyeon_station_1km,35.1489315,129.0565573,POINT (129.0565573 35.1489315)
4915775570,4915775570,seomyeon_station_1km,35.1507027,129.0570284,POINT (129.0570284 35.1507027)
4915775571,4915775571,seomyeon_station_1km,35.1513516,129.0566245,POINT (129.0566245 35.1513516)
4915775573,4915775573,seomyeon_station_1km,35.151858,129.0569947,POINT (129.0569947 35.1518580)
4915775574,4915775574,seomyeon_station_1km,35.1532794,129.0554719,POINT (129.0554719 35.1532794)
4915775575,4915775575,seomyeon_station_1km,35.1531797,129.0555597,POINT (129.0555597 35.1531797)
4915775584,4915775584,seomyeon_station_1km,35.1514312,129.0566548,POINT (129.0566548 35.1514312)
4915775587,4915775587,seomyeon_station_1km,35.1648926,129.0620339,POINT (129.0620339 35.1648926)
4915775589,4915775589,seomyeon_station_1km,35.1642718,129.0609885,POINT (129.0609885 35.1642718)
4915775590,4915775590,seomyeon_station_1km,35.1622723,129.0579954,POINT (129.0579954 35.1622723)
4915775598,4915775598,seomyeon_station_1km,35.1619986,129.0557601,POINT (129.0557601 35.1619986)
4915775599,4915775599,seomyeon_station_1km,35.1612095,129.0558146,POINT (129.0558146 35.1612095)
4915775600,4915775600,seomyeon_station_1km,35.1607513,129.0561827,POINT (129.0561827 35.1607513)
4915775601,4915775601,seomyeon_station_1km,35.1606532,129.0562132,POINT (129.0562132 35.1606532)
4915775603,4915775603,seomyeon_station_1km,35.1601966,129.0562941,POINT (129.0562941 35.1601966)
4915775604,4915775604,seomyeon_station_1km,35.160363,129.0576046,POINT (129.0576046 35.1603630)
4915775606,4915775606,seomyeon_station_1km,35.1593588,129.0583036,POINT (129.0583036 35.1593588)
4915775607,4915775607,seomyeon_station_1km,35.1592231,129.0566642,POINT (129.0566642 35.1592231)
4915775608,4915775608,seomyeon_station_1km,35.1596223,129.0570769,POINT (129.0570769 35.1596223)
4915775609,4915775609,seomyeon_station_1km,35.1598262,129.0574419,POINT (129.0574419 35.1598262)
4915775610,4915775610,seomyeon_station_1km,35.1599048,129.056799,POINT (129.0567990 35.1599048)
4915775611,4915775611,seomyeon_station_1km,35.1602495,129.0567304,POINT (129.0567304 35.1602495)
4915775613,4915775613,seomyeon_station_1km,35.1608584,129.0607347,POINT (129.0607347 35.1608584)
4915776943,4915776943,seomyeon_station_1km,35.1663128,129.0501622,POINT (129.0501622 35.1663128)
4915776958,4915776958,seomyeon_station_1km,35.1654395,129.0487069,POINT (129.0487069 35.1654395)
4915776972,4915776972,seomyeon_station_1km,35.1525806,129.0559085,POINT (129.0559085 35.1525806)
4915805002,4915805002,seomyeon_station_1km,35.1552801,129.0521073,POINT (129.0521073 35.1552801)
4915805009,4915805009,seomyeon_station_1km,35.1533461,129.0535387,POINT (129.0535387 35.1533461)
4926020045,4926020045,seomyeon_station_1km,35.1558419,129.0534465,POINT (129.0534465 35.1558419)
4926020046,4926020046,seomyeon_station_1km,35.1550607,129.0544714,POINT (129.0544714 35.1550607)
4926020047,4926020047,seomyeon_station_1km,35.1553048,129.054954,POINT (129.0549540 35.1553048)
4926020048,4926020048,seomyeon_station_1km,35.1562031,129.0510963,POINT (129.0510963 35.1562031)
4926040412,4926040412,seomyeon_station_1km,35.1604799,129.0604352,POINT (129.0604352 35.1604799)
4926040413,4926040413,seomyeon_station_1km,35.1619613,129.0603069,POINT (129.0603069 35.1619613)
4926040414,4926040414,seomyeon_station_1km,35.1621773,129.0601472,POINT (129.0601472 35.1621773)
4926040415,4926040415,seomyeon_station_1km,35.1584741,129.0552624,POINT (129.0552624 35.1584741)
4926040416,4926040416,seomyeon_station_1km,35.1584884,129.0565479,POINT (129.0565479 35.1584884)
4926040417,4926040417,seomyeon_station_1km,35.1590001,129.0552619,POINT (129.0552619 35.1590001)
4926040418,4926040418,seomyeon_station_1km,35.1590001,129.0555402,POINT (129.0555402 35.1590001)
4926040419,4926040419,seomyeon_station_1km,35.1602797,129.0535836,POINT (129.0535836 35.1602797)
4926040420,4926040420,seomyeon_station_1km,35.1606007,129.053799,POINT (129.0537990 35.1606007)
4926040624,4926040624,seomyeon_station_1km,35.1605398,129.0564504,POINT (129.0564504 35.1605398)
4926040626,4926040626,seomyeon_station_1km,35.1602313,129.0565806,POINT (129.0565806 35.1602313)
4926052240,4926052240,seomyeon_station_1km,35.1633125,129.0555246,POINT (129.0555246 35.1633125)
4926052242,4926052242,seomyeon_station_1km,35.1656126,129.0596841,POINT (129.0596841 35.1656126)
4926052243,4926052243,seomyeon_station_1km,35.1654124,129.0597425,POINT (129.0597425 35.1654124)
4926052244,4926052244,seomyeon_station_1km,35.1654699,129.0591139,POINT (129.0591139 35.1654699)
4926052246,4926052246,seomyeon_station_1km,35.1652301,129.0591784,POINT (129.0591784 35.1652301)
4927903711,4927903711,seomyeon_station_1km,35.1516991,129.0614521,POINT (129.0614521 35.1516991)
4927903712,4927903712,seomyeon_station_1km,35.1515342,129.0571867,POINT (129.0571867 35.1515342)
4927903714,4927903714,seomyeon_station_1km,35.1517378,129.0574614,POINT (129.0574614 35.1517378)
4927903715,4927903715,seomyeon_station_1km,35.1508441,129.0569404,POINT (129.0569404 35.1508441)
4927903716,4927903716,seomyeon_station_1km,35.1508818,129.0570556,POINT (129.0570556 35.1508818)
4927903717,4927903717,seomyeon_station_1km,35.1510813,129.0567927,POINT (129.0567927 35.1510813)
4927903718,4927903718,seomyeon_station_1km,35.1511548,129.0569873,POINT (129.0569873 35.1511548)
4927904276,4927904276,seomyeon_station_1km,35.1527469,129.0568932,POINT (129.0568932 35.1527469)
4927904278,4927904278,seomyeon_station_1km,35.1527706,129.0571888,POINT (129.0571888 35.1527706)
4927904279,4927904279,seomyeon_station_1km,35.1525864,129.05728,POINT (129.0572800 35.1525864)
4927904281,4927904281,seomyeon_station_1km,35.1525425,129.0573497,POINT (129.0573497 35.1525425)
4927904282,4927904282,seomyeon_station_1km,35.1525447,129.0574195,POINT (129.0574195 35.1525447)
4927904284,4927904284,seomyeon_station_1km,35.154467,129.0565412,POINT (129.0565412 35.1544670)
4927904288,4927904288,seomyeon_station_1km,35.1540263,129.0562189,POINT (129.0562189 35.1540263)
4927906098,4927906098,seomyeon_station_1km,35.1549097,129.0571389,POINT (129.0571389 35.1549097)
4927906101,4927906101,seomyeon_station_1km,35.1548543,129.0574442,POINT (129.0574442 35.1548543)
4927906102,4927906102,seomyeon_station_1km,35.1546745,129.0574366,POINT (129.0574366 35.1546745)
4927906103,4927906103,seomyeon_station_1km,35.1544766,129.057441,POINT (129.0574410 35.1544766)
4927906104,4927906104,seomyeon_station_1km,35.1551552,129.0566855,POINT (129.0566855 35.1551552)
4927906105,4927906105,seomyeon_station_1km,35.1549717,129.0566781,POINT (129.0566781 35.1549717)
4927906106,4927906106,seomyeon_station_1km,35.1558845,129.0570458,POINT (129.0570458 35.1558845)
4927906109,4927906109,seomyeon_station_1km,35.1556204,129.0570041,POINT (129.0570041 35.1556204)
4927906110,4927906110,seomyeon_station_1km,35.1558834,129.0563175,POINT (129.0563175 35.1558834)
4927906111,4927906111,seomyeon_station_1km,35.1554005,129.0563177,POINT (129.0563177 35.1554005)
4927906112,4927906112,seomyeon_station_1km,35.1558827,129.0558624,POINT (129.0558624 35.1558827)
4927906113,4927906113,seomyeon_station_1km,35.1556219,129.0558738,POINT (129.0558738 35.1556219)
4927906114,4927906114,seomyeon_station_1km,35.155883,129.0560672,POINT (129.0560672 35.1558830)
4927906115,4927906115,seomyeon_station_1km,35.1556452,129.0560672,POINT (129.0560672 35.1556452)
4927906118,4927906118,seomyeon_station_1km,35.1554203,129.0552593,POINT (129.0552593 35.1554203)
4927913552,4927913552,seomyeon_station_1km,35.1554455,129.0548869,POINT (129.0548869 35.1554455)
4927913553,4927913553,seomyeon_station_1km,35.1555382,129.0551853,POINT (129.0551853 35.1555382)
4927913555,4927913555,seomyeon_station_1km,35.1556126,129.0552498,POINT (129.0552498 35.1556126)
4927913556,4927913556,seomyeon_station_1km,35.1555134,129.0552289,POINT (129.0552289 35.1555134)
4927913557,4927913557,seomyeon_station_1km,35.1557217,129.0547905,POINT (129.0547905 35.1557217)
4927913559,4927913559,seomyeon_station_1km,35.1556142,129.0545973,POINT (129.0545973 35.1556142)
4927913560,4927913560,seomyeon_station_1km,35.1553986,129.0545727,POINT (129.0545727 35.1553986)
4927913561,4927913561,seomyeon_station_1km,35.155549,129.0544608,POINT (129.0544608 35.1555490)
4927913563,4927913563,seomyeon_station_1km,35.1554095,129.0544817,POINT (129.0544817 35.1554095)
4927913564,4927913564,seomyeon_station_1km,35.1553275,129.0543075,POINT (129.0543075 35.1553275)
4927923903,4927923903,seomyeon_station_1km,35.1562131,129.0522484,POINT (129.0522484 35.1562131)
4927924934,4927924934,seomyeon_station_1km,35.1562889,129.0532091,POINT (129.0532091 35.1562889)
4927931787,4927931787,seomyeon_station_1km,35.1554244,129.051006,POINT (129.0510060 35.1554244)
4927931789,4927931789,seomyeon_station_1km,35.155397,129.0504954,POINT (129.0504954 35.1553970)
4927931798,4927931798,seomyeon_station_1km,35.1559295,129.0500889,POINT (129.0500889 35.1559295)
4927931800,4927931800,seomyeon_station_1km,35.1557438,129.0502084,POINT (129.0502084 35.1557438)
4927931803,4927931803,seomyeon_station_1km,35.1555274,129.0505624,POINT (129.0505624 35.1555274)
4927931805,4927931805,seomyeon_station_1km,35.155676,129.0506645,POINT (129.0506645 35.1556760)
4927931808,4927931808,seomyeon_station_1km,35.1559654,129.0509548,POINT (129.0509548 35.1559654)
4927931809,4927931809,seomyeon_station_1km,35.1562055,129.050332,POINT (129.0503320 35.1562055)
4927931815,4927931815,seomyeon_station_1km,35.1558872,129.0505337,POINT (129.0505337 35.1558872)
4927931816,4927931816,seomyeon_station_1km,35.1561118,129.050641,POINT (129.0506410 35.1561118)
4927931817,4927931817,seomyeon_station_1km,35.1560567,129.050556,POINT (129.0505560 35.1560567)
4927931818,4927931818,seomyeon_station_1km,35.1557986,129.0503487,POINT (129.0503487 35.1557986)
4927931819,4927931819,seomyeon_station_1km,35.1556249,129.0503174,POINT (129.0503174 35.1556249)
4927932421,4927932421,seomyeon_station_1km,35.1557151,129.0503997,POINT (129.0503997 35.1557151)
4927932422,4927932422,seomyeon_station_1km,35.1558064,129.0505656,POINT (129.0505656 35.1558064)
4927932425,4927932425,seomyeon_station_1km,35.15544,129.0508944,POINT (129.0508944 35.1554400)
4927932426,4927932426,seomyeon_station_1km,35.1555195,129.0506804,POINT (129.0506804 35.1555195)
4927932505,4927932505,seomyeon_station_1km,35.1564777,129.0575794,POINT (129.0575794 35.1564777)
4927934622,4927934622,seomyeon_station_1km,35.1540079,129.0556927,POINT (129.0556927 35.1540079)
4927934623,4927934623,seomyeon_station_1km,35.1540926,129.0559303,POINT (129.0559303 35.1540926)
4927935003,4927935003,seomyeon_station_1km,35.1591721,129.0573245,POINT (129.0573245 35.1591721)
4927935005,4927935005,seomyeon_station_1km,35.1596183,129.0566749,POINT (129.0566749 35.1596183)
4927935007,4927935007,seomyeon_station_1km,35.1593979,129.0568459,POINT (129.0568459 35.1593979)
4927935008,4927935008,seomyeon_station_1km,35.1590604,129.0569005,POINT (129.0569005 35.1590604)
4927935011,4927935011,seomyeon_station_1km,35.1593163,129.0571576,POINT (129.0571576 35.1593163)
4927938953,4927938953,seomyeon_station_1km,35.1589687,129.0560331,POINT (129.0560331 35.1589687)
4927938955,4927938955,seomyeon_station_1km,35.1586857,129.0564161,POINT (129.0564161 35.1586857)
4927938956,4927938956,seomyeon_station_1km,35.1591956,129.0559725,POINT (129.0559725 35.1591956)
4927938958,4927938958,seomyeon_station_1km,35.1593928,129.0564498,POINT (129.0564498 35.1593928)
4927938959,4927938959,seomyeon_station_1km,35.1591421,129.0555186,POINT (129.0555186 35.1591421)
4927938961,4927938961,seomyeon_station_1km,35.1594773,129.0559119,POINT (129.0559119 35.1594773)
4927938962,4927938962,seomyeon_station_1km,35.1596286,129.0561518,POINT (129.0561518 35.1596286)
4927938963,4927938963,seomyeon_station_1km,35.15977,129.0560488,POINT (129.0560488 35.1597700)
4927938966,4927938966,seomyeon_station_1km,35.1597059,129.0552933,POINT (129.0552933 35.1597059)
4927938967,4927938967,seomyeon_station_1km,35.1599124,129.055494,POINT (129.0554940 35.1599124)
4927938968,4927938968,seomyeon_station_1km,35.1599819,129.0558943,POINT (129.0558943 35.1599819)
4927938971,4927938971,seomyeon_station_1km,35.1603887,129.0552553,POINT (129.0552553 35.1603887)
4927938972,4927938972,seomyeon_station_1km,35.1602484,129.0550166,POINT (129.0550166 35.1602484)
4927938973,4927938973,seomyeon_station_1km,35.1600356,129.0550416,POINT (129.0550416 35.1600356)
4927938975,4927938975,seomyeon_station_1km,35.1608536,129.0559232,POINT (129.0559232 35.1608536)
4927942688,4927942688,seomyeon_station_1km,35.1619456,129.0562826,POINT (129.0562826 35.1619456)
4927942690,4927942690,seomyeon_station_1km,35.1619315,129.0565617,POINT (129.0565617 35.1619315)
4927942691,4927942691,seomyeon_station_1km,35.1622984,129.0573608,POINT (129.0573608 35.1622984)
4927942692,4927942692,seomyeon_station_1km,35.1620374,129.0575601,POINT (129.0575601 35.1620374)
4927942693,4927942693,seomyeon_station_1km,35.1621951,129.0571893,POINT (129.0571893 35.1621951)
4927942694,4927942694,seomyeon_station_1km,35.1619516,129.0573777,POINT (129.0573777 35.1619516)
4927942695,4927942695,seomyeon_station_1km,35.1623798,129.0567006,POINT (129.0567006 35.1623798)
4927942696,4927942696,seomyeon_station_1km,35.1621395,129.0568458,POINT (129.0568458 35.1621395)
4927942697,4927942697,seomyeon_station_1km,35.1621734,129.056967,POINT (129.0569670 35.1621734)
4927942698,4927942698,seomyeon_station_1km,35.162176,129.0566991,POINT (129.0566991 35.1621760)
4927942699,4927942699,seomyeon_station_1km,35.1622189,129.0567978,POINT (129.0567978 35.1622189)
4927942700,4927942700,seomyeon_station_1km,35.1621369,129.0567693,POINT (129.0567693 35.1621369)
4927942701,4927942701,seomyeon_station_1km,35.1621682,129.0568301,POINT (129.0568301 35.1621682)
4927942702,4927942702,seomyeon_station_1km,35.1620211,129.0569131,POINT (129.0569131 35.1620211)
4927942703,4927942703,seomyeon_station_1km,35.1618387,129.0571379,POINT (129.0571379 35.1618387)
4927942704,4927942704,seomyeon_station_1km,35.1615014,129.0573871,POINT (129.0573871 35.1615014)
4927942707,4927942707,seomyeon_station_1km,35.1611142,129.0569495,POINT (129.0569495 35.1611142)
4927942708,4927942708,seomyeon_station_1km,35.1609068,129.0565744,POINT (129.0565744 35.1609068)
4927942709,4927942709,seomyeon_station_1km,35.1609666,129.0568052,POINT (129.0568052 35.1609666)
4927958963,4927958963,seomyeon_station_1km,35.161649,129.0583263,POINT (129.0583263 35.1616490)
4927965746,4927965746,seomyeon_station_1km,35.160746,129.0587152,POINT (129.0587152 35.1607460)
4927965747,4927965747,seomyeon_station_1km,35.1605212,129.0587762,POINT (129.0587762 35.1605212)
4927965748,4927965748,seomyeon_station_1km,35.1607197,129.0589781,POINT (129.0589781 35.1607197)
4927965749,4927965749,seomyeon_station_1km,35.1605542,129.0590208,POINT (129.0590208 35.1605542)
4927965750,4927965750,seomyeon_station_1km,35.1608491,129.0590693,POINT (129.0590693 35.1608491)
4927965753,4927965753,seomyeon_station_1km,35.1608227,129.0594894,POINT (129.0594894 35.1608227)
4927965754,4927965754,seomyeon_station_1km,35.1630293,129.0600966,POINT (129.0600966 35.1630293)
4927965755,4927965755,seomyeon_station_1km,35.163172,129.0604211,POINT (129.0604211 35.1631720)
4927965756,4927965756,seomyeon_station_1km,35.1629988,129.0605391,POINT (129.0605391 35.1629988)
4927965758,4927965758,seomyeon_station_1km,35.1629045,129.0604345,POINT (129.0604345 35.1629045)
4927965760,4927965760,seomyeon_station_1km,35.1627935,129.0602572,POINT (129.0602572 35.1627935)
4927965761,4927965761,seomyeon_station_1km,35.162819,129.0606625,POINT (129.0606625 35.1628190)
4927965764,4927965764,seomyeon_station_1km,35.1626296,129.0603687,POINT (129.0603687 35.1626296)
4927966649,4927966649,seomyeon_station_1km,35.1626019,129.0601502,POINT (129.0601502 35.1626019)
4927966650,4927966650,seomyeon_station_1km,35.1626873,129.0603295,POINT (129.0603295 35.1626873)
4927966651,4927966651,seomyeon_station_1km,35.1624857,129.0609763,POINT (129.0609763 35.1624857)
4927966652,4927966652,seomyeon_station_1km,35.1623936,129.0611051,POINT (129.0611051 35.1623936)
4927966653,4927966653,seomyeon_station_1km,35.1623568,129.0612803,POINT (129.0612803 35.1623568)
4927966654,4927966654,seomyeon_station_1km,35.1622686,129.0608851,POINT (129.0608851 35.1622686)
4927966655,4927966655,seomyeon_station_1km,35.1621235,129.0606637,POINT (129.0606637 35.1621235)
4927966656,4927966656,seomyeon_station_1km,35.1613221,129.0609587,POINT (129.0609587 35.1613221)
4927966658,4927966658,seomyeon_station_1km,35.1614222,129.0611212,POINT (129.0611212 35.1614222)
4927966660,4927966660,seomyeon_station_1km,35.162205,129.0609146,POINT (129.0609146 35.1622050)
4927966661,4927966661,seomyeon_station_1km,35.1619534,129.0607263,POINT (129.0607263 35.1619534)
4927966662,4927966662,seomyeon_station_1km,35.1620362,129.0610005,POINT (129.0610005 35.1620362)
4927966664,4927966664,seomyeon_station_1km,35.1621392,129.0611185,POINT (129.0611185 35.1621392)
4927966665,4927966665,seomyeon_station_1km,35.1619419,129.061089,POINT (129.0610890 35.1619419)
4929732286,4929732286,seomyeon_station_1km,35.1505127,129.0643203,POINT (129.0643203 35.1505127)
4929732287,4929732287,seomyeon_station_1km,35.1508961,129.0653298,POINT (129.0653298 35.1508961)
4929732288,4929732288,seomyeon_station_1km,35.1516971,129.0626049,POINT (129.0626049 35.1516971)
4929732291,4929732291,seomyeon_station_1km,35.1515714,129.063144,POINT (129.0631440 35.1515714)
4929732292,4929732292,seomyeon_station_1km,35.1512851,129.0626123,POINT (129.0626123 35.1512851)
4929732294,4929732294,seomyeon_station_1km,35.1513996,129.063116,POINT (129.0631160 35.1513996)
4929732295,4929732295,seomyeon_station_1km,35.1520449,129.0631114,POINT (129.0631114 35.1520449)
4929732296,4929732296,seomyeon_station_1km,35.1519342,129.0631627,POINT (129.0631627 35.1519342)
4929732297,4929732297,seomyeon_station_1km,35.1518273,129.0631814,POINT (129.0631814 35.1518273)
4929732303,4929732303,seomyeon_station_1km,35.1512642,129.0636362,POINT (129.0636362 35.1512642)
4929732304,4929732304,seomyeon_station_1km,35.1519342,129.0632841,POINT (129.0632841 35.1519342)
4929732307,4929732307,seomyeon_station_1km,35.1534564,129.0616878,POINT (129.0616878 35.1534564)
4929732308,4929732308,seomyeon_station_1km,35.153099,129.0616894,POINT (129.0616894 35.1530990)
4929732309,4929732309,seomyeon_station_1km,35.1534593,129.0619316,POINT (129.0619316 35.1534593)
4929732310,4929732310,seomyeon_station_1km,35.1530926,129.0619354,POINT (129.0619354 35.1530926)
4929732311,4929732311,seomyeon_station_1km,35.1529766,129.0619625,POINT (129.0619625 35.1529766)
4929732313,4929732313,seomyeon_station_1km,35.1537269,129.0608398,POINT (129.0608398 35.1537269)
4929732314,4929732314,seomyeon_station_1km,35.1537326,129.0614179,POINT (129.0614179 35.1537326)
4929732319,4929732319,seomyeon_station_1km,35.1552179,129.0642508,POINT (129.0642508 35.1552179)
4929732320,4929732320,seomyeon_station_1km,35.15495,129.0642506,POINT (129.0642506 35.1549500)
4929733021,4929733021,seomyeon_station_1km,35.1552255,129.0645264,POINT (129.0645264 35.1552255)
4929733022,4929733022,seomyeon_station_1km,35.1549472,129.0645307,POINT (129.0645307 35.1549472)
4929733023,4929733023,seomyeon_station_1km,35.1572355,129.0641842,POINT (129.0641842 35.1572355)
4929733024,4929733024,seomyeon_station_1km,35.1565249,129.0641904,POINT (129.0641904 35.1565249)
4929733025,4929733025,seomyeon_station_1km,35.157238,129.0644096,POINT (129.0644096 35.1572380)
4929733026,4929733026,seomyeon_station_1km,35.1565274,129.0644188,POINT (129.0644188 35.1565274)
4929733027,4929733027,seomyeon_station_1km,35.1559891,129.0643069,POINT (129.0643069 35.1559891)
4929733028,4929733028,seomyeon_station_1km,35.1557621,129.0643349,POINT (129.0643349 35.1557621)
4929733029,4929733029,seomyeon_station_1km,35.1556302,129.064489,POINT (129.0644890 35.1556302)
4929733030,4929733030,seomyeon_station_1km,35.1553867,129.0644892,POINT (129.0644892 35.1553867)
4929733034,4929733034,seomyeon_station_1km,35.1574012,129.0620815,POINT (129.0620815 35.1574012)
4929733035,4929733035,seomyeon_station_1km,35.1574485,129.0618536,POINT (129.0618536 35.1574485)
4929733036,4929733036,seomyeon_station_1km,35.1574007,129.0618552,POINT (129.0618552 35.1574007)
4929733037,4929733037,seomyeon_station_1km,35.1574007,129.0618191,POINT (129.0618191 35.1574007)
4929733041,4929733041,seomyeon_station_1km,35.1560591,129.0606587,POINT (129.0606587 35.1560591)
4929733056,4929733056,seomyeon_station_1km,35.1569877,129.0623589,POINT (129.0623589 35.1569877)
4929733058,4929733058,seomyeon_station_1km,35.1570103,129.061363,POINT (129.0613630 35.1570103)
4929733060,4929733060,seomyeon_station_1km,35.1568741,129.0614045,POINT (129.0614045 35.1568741)
4929733061,4929733061,seomyeon_station_1km,35.1566337,129.0614066,POINT (129.0614066 35.1566337)
4929733062,4929733062,seomyeon_station_1km,35.1570793,129.0616847,POINT (129.0616847 35.1570793)
4929733063,4929733063,seomyeon_station_1km,35.1568673,129.0616898,POINT (129.0616898 35.1568673)
4929733064,4929733064,seomyeon_station_1km,35.1566217,129.0616943,POINT (129.0616943 35.1566217)
4929733070,4929733070,seomyeon_station_1km,35.1563146,129.0608505,POINT (129.0608505 35.1563146)
4929736454,4929736454,seomyeon_station_1km,35.1585023,129.0606615,POINT (129.0606615 35.1585023)
4929736455,4929736455,seomyeon_station_1km,35.1585041,129.0609538,POINT (129.0609538 35.1585041)
4929736456,4929736456,seomyeon_station_1km,35.1586074,129.0611448,POINT (129.0611448 35.1586074)
4929736459,4929736459,seomyeon_station_1km,35.158267,129.0612312,POINT (129.0612312 35.1582670)
4929736460,4929736460,seomyeon_station_1km,35.1589532,129.0610286,POINT (129.0610286 35.1589532)
4929736461,4929736461,seomyeon_station_1km,35.1588643,129.0612003,POINT (129.0612003 35.1588643)
4929736462,4929736462,seomyeon_station_1km,35.1585772,129.0614067,POINT (129.0614067 35.1585772)
4929736464,4929736464,seomyeon_station_1km,35.158504,129.0616588,POINT (129.0616588 35.1585040)
4929736465,4929736465,seomyeon_station_1km,35.1587762,129.0619243,POINT (129.0619243 35.1587762)
4929736466,4929736466,seomyeon_station_1km,35.1587585,129.0616608,POINT (129.0616608 35.1587585)
4929736467,4929736467,seomyeon_station_1km,35.158683,129.0618843,POINT (129.0618843 35.1586830)
4929736468,4929736468,seomyeon_station_1km,35.1586729,129.0616601,POINT (129.0616601 35.1586729)
4929736469,4929736469,seomyeon_station_1km,35.1593659,129.0619243,POINT (129.0619243 35.1593659)
