segment_id,source_way_id,sample_area,from_node_id,to_node_id,highway,name,rule_bucket,length_meter,geom_wkt
165583093_5,165583093,seomyeon_station_1km,1771314293,1771317879,residential,새싹로8번길,conditional,52.707,"LINESTRING (129.0601775 35.1601542, 129.0598626 35.1597562)"
165583093_6,165583093,seomyeon_station_1km,1771317879,1771314308,residential,새싹로8번길,conditional,54.377,"LINESTRING (129.0598626 35.1597562, 129.0595377 35.1593456)"
165583094_1,165583094,seomyeon_station_1km,1771312020,1771314299,residential,,conditional,42.084,"LINESTRING (129.0597660 35.1619978, 129.0594246 35.1618411, 129.0593614 35.1618139)"
165583095_1,165583095,seomyeon_station_1km,1771314277,4929817217,residential,부전로152번길,conditional,25.32,"LINESTRING (129.0589120 35.1590325, 129.0587338 35.1592075)"
165583095_2,165583095,seomyeon_station_1km,4929817217,1771314307,residential,부전로152번길,conditional,41.184,"LINESTRING (129.0587338 35.1592075, 129.0584461 35.1594936)"
165583096_1,165583096,seomyeon_station_1km,1771314274,1771314264,residential,,conditional,41.207,"LINESTRING (129.0581176 35.1612027, 129.0585139 35.1613826)"
165583096_2,165583096,seomyeon_station_1km,1771314264,1771311993,residential,,conditional,47.602,"LINESTRING (129.0585139 35.1613826, 129.0589709 35.1615916)"
165583345_1,165583345,seomyeon_station_1km,1771316475,4929757558,residential,가야대로755번길,conditional,50.927,"LINESTRING (129.0541393 35.1595312, 129.0535791 35.1595286)"
165583345_2,165583345,seomyeon_station_1km,4929757558,1771316473,residential,가야대로755번길,conditional,55.5,"LINESTRING (129.0535791 35.1595286, 129.0529686 35.1595258)"
165583346_1,165583346,seomyeon_station_1km,1771316455,4929757546,residential,가야대로755번길,conditional,18.764,"LINESTRING (129.0541456 35.1591190, 129.0539392 35.1591175)"
165583346_2,165583346,seomyeon_station_1km,4929757546,4929757552,residential,가야대로755번길,conditional,13.71,"LINESTRING (129.0539392 35.1591175, 129.0537884 35.1591163)"
165583346_3,165583346,seomyeon_station_1km,4929757552,4929757555,residential,가야대로755번길,conditional,34.165,"LINESTRING (129.0537884 35.1591163, 129.0534126 35.1591135)"
165583346_4,165583346,seomyeon_station_1km,4929757555,1771311966,residential,가야대로755번길,conditional,30.246,"LINESTRING (129.0534126 35.1591135, 129.0530799 35.1591111)"
165583347_1,165583347,seomyeon_station_1km,1771316483,4929757568,residential,부전로95번길,conditional,5.955,"LINESTRING (129.0528148 35.1586875, 129.0528803 35.1586872)"
165583347_2,165583347,seomyeon_station_1km,4929757568,1771312013,residential,부전로95번길,conditional,28.327,"LINESTRING (129.0528803 35.1586872, 129.0531919 35.1586860)"
165583347_3,165583347,seomyeon_station_1km,1771312013,1771316479,residential,부전로95번길,conditional,87.237,"LINESTRING (129.0531919 35.1586860, 129.0541515 35.1586823)"
165583347_4,165583347,seomyeon_station_1km,1771316479,1771316481,residential,부전로95번길,conditional,51.373,"LINESTRING (129.0541515 35.1586823, 129.0547166 35.1586801)"
165583348_1,165583348,seomyeon_station_1km,1771316488,4926040419,residential,가야대로755번길,conditional,30.257,"LINESTRING (129.0532508 35.1602755, 129.0535836 35.1602797)"
165583348_2,165583348,seomyeon_station_1km,4926040419,1771316457,residential,가야대로755번길,conditional,50.022,"LINESTRING (129.0535836 35.1602797, 129.0541338 35.1602864)"
165583349_1,165583349,seomyeon_station_1km,1771316465,3946834248,residential,가야대로755번길,conditional,39.772,"LINESTRING (129.0537894 35.1608916, 129.0540244 35.1605899)"
165583349_2,165583349,seomyeon_station_1km,3946834248,1771316469,residential,가야대로755번길,conditional,18.335,"LINESTRING (129.0540244 35.1605899, 129.0541327 35.1604508)"
165583350_1,165583350,seomyeon_station_1km,1771316453,4929757543,residential,가야대로747번길,conditional,42.518,"LINESTRING (129.0541575 35.1582637, 129.0536898 35.1582642)"
165583350_2,165583350,seomyeon_station_1km,4929757543,1771311996,residential,가야대로747번길,conditional,35.182,"LINESTRING (129.0536898 35.1582642, 129.0533028 35.1582635)"
165583351_1,165583351,seomyeon_station_1km,1771316472,4929757598,residential,부전로,conditional,34.691,"LINESTRING (129.0542364 35.1612678, 129.0544276 35.1609978)"
165583351_2,165583351,seomyeon_station_1km,4929757598,3946834249,residential,부전로,conditional,29.999,"LINESTRING (129.0544276 35.1609978, 129.0545929 35.1607643)"
165583351_3,165583351,seomyeon_station_1km,3946834249,436873307,residential,부전로,conditional,14.689,"LINESTRING (129.0545929 35.1607643, 129.0546334 35.1607071, 129.0546739 35.1606500)"
165583352_1,165583352,seomyeon_station_1km,4929757600,1771316480,residential,부전로,conditional,9.938,"LINESTRING (129.0545929 35.1614912, 129.0546482 35.1614141)"
165583352_2,165583352,seomyeon_station_1km,1771316480,4929757605,residential,부전로,conditional,11.034,"LINESTRING (129.0546482 35.1614141, 129.0547096 35.1613285)"
165583352_3,165583352,seomyeon_station_1km,4929757605,4929757606,residential,부전로,conditional,17.581,"LINESTRING (129.0547096 35.1613285, 129.0548074 35.1611921)"
165583352_4,165583352,seomyeon_station_1km,4929757606,1771316487,residential,부전로,conditional,45.451,"LINESTRING (129.0548074 35.1611921, 129.0550603 35.1608395)"
165583353_1,165583353,seomyeon_station_1km,1771290805,4929736469,residential,중앙대로756번길,conditional,37.045,"LINESTRING (129.0623318 35.1593653, 129.0622034 35.1593654, 129.0619243 35.1593659)"
165583353_2,165583353,seomyeon_station_1km,4929736469,1771316462,residential,중앙대로756번길,conditional,23.518,"LINESTRING (129.0619243 35.1593659, 129.0616656 35.1593663)"
165583353_3,165583353,seomyeon_station_1km,1771316462,1771316466,residential,중앙대로756번길,conditional,22.765,"LINESTRING (129.0616656 35.1593663, 129.0614563 35.1594787)"
165583353_4,165583353,seomyeon_station_1km,1771316466,1771312016,residential,중앙대로756번길,conditional,67.576,"LINESTRING (129.0614563 35.1594787, 129.0608410 35.1598197)"
165583354_1,165583354,seomyeon_station_1km,7448455547,1771317866,residential,부전로96번길,conditional,81.327,"LINESTRING (129.0574400 35.1586890, 129.0565454 35.1586861)"
165583354_2,165583354,seomyeon_station_1km,1771317866,4927938955,residential,부전로96번길,conditional,11.755,"LINESTRING (129.0565454 35.1586861, 129.0564161 35.1586857)"
165583354_3,165583354,seomyeon_station_1km,4927938955,1771316489,residential,부전로96번길,conditional,104.9,"LINESTRING (129.0564161 35.1586857, 129.0552622 35.1586819)"
165583354_4,165583354,seomyeon_station_1km,1771316489,1771316481,residential,부전로96번길,conditional,49.6,"LINESTRING (129.0552622 35.1586819, 129.0547166 35.1586801)"
165583453_1,165583453,seomyeon_station_1km,1771317865,1771317876,residential,,conditional,23.769,"LINESTRING (129.0534586 35.1567529, 129.0537199 35.1567603)"
165583453_2,165583453,seomyeon_station_1km,1771317876,1771317861,residential,,conditional,41.45,"LINESTRING (129.0537199 35.1567603, 129.0541758 35.1567653)"
165583454_1,165583454,seomyeon_station_1km,1771317868,4926040417,residential,가야대로765번길,conditional,14.533,"LINESTRING (129.0552618 35.1591308, 129.0552619 35.1590001)"
165583454_2,165583454,seomyeon_station_1km,4926040417,1771316489,residential,가야대로765번길,conditional,35.382,"LINESTRING (129.0552619 35.1590001, 129.0552622 35.1586819)"
165583454_3,165583454,seomyeon_station_1km,1771316489,4926040415,residential,가야대로765번길,conditional,23.106,"LINESTRING (129.0552622 35.1586819, 129.0552624 35.1584741)"
165583454_4,165583454,seomyeon_station_1km,4926040415,1771317863,residential,가야대로765번길,conditional,21.939,"LINESTRING (129.0552624 35.1584741, 129.0552625 35.1582768)"
165583454_5,165583454,seomyeon_station_1km,1771317863,1771317856,residential,가야대로765번길,conditional,63.025,"LINESTRING (129.0552625 35.1582768, 129.0552630 35.1577100)"
165583455_1,165583455,seomyeon_station_1km,1771317866,4926040416,residential,부전로96번길,conditional,21.984,"LINESTRING (129.0565454 35.1586861, 129.0565479 35.1584884)"
165583455_2,165583455,seomyeon_station_1km,4926040416,1771317878,residential,부전로96번길,conditional,23.541,"LINESTRING (129.0565479 35.1584884, 129.0565505 35.1582767)"
165583456_1,165583456,seomyeon_station_1km,1771317874,4929746190,residential,가야대로750번길,conditional,14.686,"LINESTRING (129.0539785 35.1558577, 129.0539417 35.1559863)"
165583456_2,165583456,seomyeon_station_1km,4929746190,1771317876,residential,가야대로750번길,conditional,88.395,"LINESTRING (129.0539417 35.1559863, 129.0537199 35.1567603)"
165583456_3,165583456,seomyeon_station_1km,1771317876,1771317864,residential,가야대로750번길,conditional,86.546,"LINESTRING (129.0537199 35.1567603, 129.0535027 35.1575181)"
165583457_1,165583457,seomyeon_station_1km,1771317863,1771317878,residential,서면문화로5번길,conditional,117.091,"LINESTRING (129.0552625 35.1582768, 129.0565505 35.1582767)"
165583458_1,165583458,seomyeon_station_1km,1771317862,1771317861,residential,가야대로756번길,conditional,100.228,"LINESTRING (129.0541901 35.1558640, 129.0541758 35.1567653)"
165583458_2,165583458,seomyeon_station_1km,1771317861,4929746178,residential,가야대로756번길,conditional,39.833,"LINESTRING (129.0541758 35.1567653, 129.0541702 35.1571235)"
165583458_3,165583458,seomyeon_station_1km,4929746178,1771317858,residential,가야대로756번길,conditional,45.683,"LINESTRING (129.0541702 35.1571235, 129.0541637 35.1575343)"
165583459_1,165583459,seomyeon_station_1km,1771317879,1771314304,residential,새싹로14번길,conditional,89.2,"LINESTRING (129.0598626 35.1597562, 129.0590396 35.1601930)"
165583694_1,165583694,seomyeon_station_1km,1771321068,1771280803,residential,진남로373번길,conditional,305.748,"LINESTRING (129.0709810 35.1581393, 129.0709139 35.1581724, 129.0708372 35.1582527, 129.0703734 35.1589970, 129.0703090 35.1590759, 129.0702017 35.1591527, 129.0700488 35.1591834, 129.0694105 35.1592163, 129.0684744 35.1596614)"
165592850_1,165592850,seomyeon_station_1km,1771407366,1771407372,service,신천대로162번길,conditional,107.889,"LINESTRING (129.0520823 35.1560268, 129.0523945 35.1561307, 129.0525000 35.1561342, 129.0528280 35.1561452, 129.0528828 35.1561460, 129.0531123 35.1561496, 129.0532410 35.1561277)"
165592850_2,165592850,seomyeon_station_1km,1771407372,4926020045,service,신천대로162번길,conditional,37.27,"LINESTRING (129.0532410 35.1561277, 129.0533279 35.1560518, 129.0534465 35.1558419)"
165592850_3,165592850,seomyeon_station_1km,4926020045,1771407345,service,신천대로162번길,conditional,217.899,"LINESTRING (129.0534465 35.1558419, 129.0538590 35.1551307, 129.0543011 35.1544061, 129.0544112 35.1540547)"
165592851_1,165592851,seomyeon_station_1km,1769266498,4929746173,residential,,conditional,47.437,"LINESTRING (129.0554248 35.1544496, 129.0549632 35.1542507)"
165592853_1,165592853,seomyeon_station_1km,1771407343,5613108465,residential,신천대로162번길,conditional,19.48,"LINESTRING (129.0549165 35.1526020, 129.0547693 35.1527293)"
165592855_1,165592855,seomyeon_station_1km,1771407347,4929746174,tertiary,신천대로102번길,conditional,51.51,"LINESTRING (129.0559046 35.1536677, 129.0555250 35.1533238)"
165592855_2,165592855,seomyeon_station_1km,4929746174,4915775574,tertiary,신천대로102번길,conditional,6.905,"LINESTRING (129.0555250 35.1533238, 129.0554719 35.1532794)"
165593256_1,165593256,seomyeon_station_1km,1771417587,1771417630,residential,전포대로162번길,conditional,60.808,"LINESTRING (129.0655121 35.1509576, 129.0661809 35.1509525)"
165593256_2,165593256,seomyeon_station_1km,1771417630,1771417562,residential,전포대로162번길,conditional,53.778,"LINESTRING (129.0661809 35.1509525, 129.0667724 35.1509500)"
165593256_3,165593256,seomyeon_station_1km,1771417562,6616995228,residential,전포대로162번길,conditional,43.923,"LINESTRING (129.0667724 35.1509500, 129.0672555 35.1509479)"
165593257_1,165593257,seomyeon_station_1km,1771417568,2517920018,residential,,conditional,63.666,"LINESTRING (129.0655181 35.1503227, 129.0662180 35.1503043)"
165593257_2,165593257,seomyeon_station_1km,2517920018,6616995221,residential,,conditional,39.579,"LINESTRING (129.0662180 35.1503043, 129.0666532 35.1502958)"
165593258_1,165593258,seomyeon_station_1km,1771417580,1771417579,residential,전포대로162번가길,conditional,49.163,"LINESTRING (129.0667445 35.1522420, 129.0667621 35.1518001)"
165593258_2,165593258,seomyeon_station_1km,1771417579,1771417562,residential,전포대로162번가길,conditional,94.535,"LINESTRING (129.0667621 35.1518001, 129.0667739 35.1510802, 129.0667724 35.1509500)"
165593259_1,165593259,seomyeon_station_1km,1771417637,1771417532,residential,동성로25번길,conditional,104.868,"LINESTRING (129.0684117 35.1527252, 129.0672583 35.1527146)"
165593259_2,165593259,seomyeon_station_1km,1771417532,1771417530,residential,동성로25번길,conditional,99.277,"LINESTRING (129.0672583 35.1527146, 129.0661664 35.1527045)"
165593260_1,165593260,seomyeon_station_1km,1771417630,1450699277,residential,서전로58번길,conditional,93.662,"LINESTRING (129.0661809 35.1509525, 129.0661739 35.1517948)"
165593260_2,165593260,seomyeon_station_1km,1450699277,1771417617,residential,서전로58번길,conditional,49.294,"LINESTRING (129.0661739 35.1517948, 129.0661703 35.1522381)"
165593260_3,165593260,seomyeon_station_1km,1771417617,1771417530,residential,서전로58번길,conditional,51.863,"LINESTRING (129.0661703 35.1522381, 129.0661664 35.1527045)"
165593260_4,165593260,seomyeon_station_1km,1771417530,5661250598,residential,서전로58번길,conditional,11.331,"LINESTRING (129.0661664 35.1527045, 129.0661656 35.1528064)"
165593260_5,165593260,seomyeon_station_1km,5661250598,1771417565,residential,서전로58번길,conditional,31.135,"LINESTRING (129.0661656 35.1528064, 129.0661633 35.1530864)"
165593260_6,165593260,seomyeon_station_1km,1771417565,1771417578,residential,서전로58번길,conditional,47.381,"LINESTRING (129.0661633 35.1530864, 129.0661598 35.1535125)"
165593260_7,165593260,seomyeon_station_1km,1771417578,1771417536,residential,서전로58번길,conditional,57.4,"LINESTRING (129.0661598 35.1535125, 129.0661555 35.1540287)"
165593260_8,165593260,seomyeon_station_1km,1771417536,1450699310,residential,서전로58번길,conditional,54.92,"LINESTRING (129.0661555 35.1540287, 129.0661519 35.1544626, 129.0661514 35.1545226)"
165593260_9,165593260,seomyeon_station_1km,1450699310,1450699312,residential,서전로58번길,conditional,49.383,"LINESTRING (129.0661514 35.1545226, 129.0661509 35.1545818, 129.0661478 35.1549667)"
165593260_10,165593260,seomyeon_station_1km,1450699312,1450699326,residential,서전로58번길,conditional,48.838,"LINESTRING (129.0661478 35.1549667, 129.0661441 35.1554059)"
165593260_11,165593260,seomyeon_station_1km,1450699326,3946486187,residential,서전로58번길,conditional,40.665,"LINESTRING (129.0661441 35.1554059, 129.0661411 35.1557716)"
165593260_12,165593260,seomyeon_station_1km,3946486187,1450699333,residential,서전로58번길,conditional,41.065,"LINESTRING (129.0661411 35.1557716, 129.0661381 35.1561409)"
165593260_13,165593260,seomyeon_station_1km,1450699333,1450699343,residential,서전로58번길,conditional,42.366,"LINESTRING (129.0661381 35.1561409, 129.0661349 35.1565219)"
165593260_14,165593260,seomyeon_station_1km,1450699343,1450699347,residential,서전로58번길,conditional,40.02,"LINESTRING (129.0661349 35.1565219, 129.0661319 35.1568818)"
165593260_15,165593260,seomyeon_station_1km,1450699347,1450699361,residential,서전로58번길,conditional,99.522,"LINESTRING (129.0661319 35.1568818, 129.0661244 35.1577768)"
165593265_1,165593265,seomyeon_station_1km,1771417607,1771417634,residential,동성로39번길,conditional,104.834,"LINESTRING (129.0683950 35.1540387, 129.0672419 35.1540335)"
165593265_2,165593265,seomyeon_station_1km,1771417634,1771417536,residential,동성로39번길,conditional,98.77,"LINESTRING (129.0672419 35.1540335, 129.0661555 35.1540287)"
165593267_1,165593267,seomyeon_station_1km,1771417515,1771417534,tertiary,전포대로176번길,conditional,104.884,"LINESTRING (129.0684177 35.1522532, 129.0672641 35.1522454)"
165593267_2,165593267,seomyeon_station_1km,1771417534,1771417580,tertiary,전포대로176번길,conditional,47.241,"LINESTRING (129.0672641 35.1522454, 129.0667445 35.1522420)"
165593267_3,165593267,seomyeon_station_1km,1771417580,5661250599,tertiary,전포대로176번길,conditional,49.187,"LINESTRING (129.0667445 35.1522420, 129.0662035 35.1522383)"
165593267_4,165593267,seomyeon_station_1km,5661250599,1771417617,tertiary,전포대로176번길,conditional,3.018,"LINESTRING (129.0662035 35.1522383, 129.0661703 35.1522381)"
165593267_5,165593267,seomyeon_station_1km,1771417617,1450699287,tertiary,전포대로176번길,conditional,60.952,"LINESTRING (129.0661703 35.1522381, 129.0654999 35.1522336)"
165593268_1,165593268,seomyeon_station_1km,12558310082,7045303751,residential,동성로30번길,conditional,361.661,"LINESTRING (129.0718241 35.1534980, 129.0717387 35.1535398, 129.0716918 35.1536133, 129.0715939 35.1537569, 129.0715175 35.1538049, 129.0714517 35.1538019, 129.0711700 35.1536476, 129.0707290 35.1535356, 129.0704350 35.1531493, 129.0703748 35.1531001, 129.0702754 35.1530781, 129.0684071 35.1530887)"
165593269_1,165593269,seomyeon_station_1km,1771417571,1771417519,residential,전포대로190번길,conditional,104.852,"LINESTRING (129.0684017 35.1535139, 129.0672484 35.1535131)"
165593269_2,165593269,seomyeon_station_1km,1771417519,1771417578,residential,전포대로190번길,conditional,98.969,"LINESTRING (129.0672484 35.1535131, 129.0661598 35.1535125)"
165593269_3,165593269,seomyeon_station_1km,1771417578,1771417528,residential,전포대로190번길,conditional,61.104,"LINESTRING (129.0661598 35.1535125, 129.0654877 35.1535121)"
165595627_1,165595627,seomyeon_station_1km,1764293566,1771566509,tertiary_link,,conditional,76.053,"LINESTRING (129.0676432 35.1499881, 129.0684706 35.1500887)"
165595627_2,165595627,seomyeon_station_1km,1771566509,1771420614,tertiary_link,,conditional,41.417,"LINESTRING (129.0684706 35.1500887, 129.0689218 35.1501400)"
165595627_3,165595627,seomyeon_station_1km,1771420614,1771420623,tertiary_link,,conditional,48.482,"LINESTRING (129.0689218 35.1501400, 129.0694550 35.1501341)"
165595627_4,165595627,seomyeon_station_1km,1771420623,1771420624,tertiary_link,,conditional,39.132,"LINESTRING (129.0694550 35.1501341, 129.0694602 35.1504860)"
165595957_1,165595957,seomyeon_station_1km,1771424357,436805582,residential,,conditional,132.614,"LINESTRING (129.0502782 35.1639102, 129.0504071 35.1639077, 129.0506069 35.1639175, 129.0517098 35.1641177)"
165595959_1,165595959,seomyeon_station_1km,1771424368,1771424360,residential,,conditional,56.568,"LINESTRING (129.0504864 35.1663463, 129.0510950 35.1664525)"
165595959_2,165595959,seomyeon_station_1km,1771424360,12553673063,residential,,conditional,77.83,"LINESTRING (129.0510950 35.1664525, 129.0518153 35.1665784, 129.0519335 35.1665935)"
165595960_1,165595960,seomyeon_station_1km,1771424367,12553708701,residential,새싹로,conditional,71.132,"LINESTRING (129.0528933 35.1643561, 129.0535319 35.1644657, 129.0536615 35.1644739)"
165595961_1,165595961,seomyeon_station_1km,1771424379,1771424369,residential,,conditional,82.735,"LINESTRING (129.0525065 35.1642693, 129.0522812 35.1649902)"
165595962_1,165595962,seomyeon_station_1km,12553685500,1771424367,tertiary,새싹로,conditional,70.078,"LINESTRING (129.0534291 35.1647366, 129.0534005 35.1646345, 129.0533226 35.1645468, 129.0529846 35.1644591, 129.0528933 35.1643561)"
165595963_1,165595963,seomyeon_station_1km,1771424362,1771424343,residential,,conditional,106.245,"LINESTRING (129.0503754 35.1646443, 129.0515164 35.1648514)"
165595964_1,165595964,seomyeon_station_1km,1771424350,1771424378,residential,시민공원로19번길,conditional,82.882,"LINESTRING (129.0504316 35.1654297, 129.0513221 35.1655898)"
165596338_1,165596338,seomyeon_station_1km,1771431780,1771431833,residential,새싹로58번길,conditional,53.489,"LINESTRING (129.0564310 35.1636510, 129.0567183 35.1632312)"
165596339_1,165596339,seomyeon_station_1km,1771431786,1771431833,residential,새싹로58번길,conditional,86.071,"LINESTRING (129.0574344 35.1637376, 129.0567183 35.1632312)"
165596339_2,165596339,seomyeon_station_1km,1771431833,1771431826,residential,새싹로58번길,conditional,58.326,"LINESTRING (129.0567183 35.1632312, 129.0562635 35.1628612)"
165596339_3,165596339,seomyeon_station_1km,1771431826,436853289,residential,새싹로58번길,conditional,88.222,"LINESTRING (129.0562635 35.1628612, 129.0560868 35.1627545, 129.0554799 35.1624878, 129.0554230 35.1624681)"
165596340_1,165596340,seomyeon_station_1km,1771431764,1771431816,residential,시민공원로74번길,conditional,27.158,"LINESTRING (129.0574178 35.1652030, 129.0574880 35.1649656)"
165596340_2,165596340,seomyeon_station_1km,1771431816,1771431786,residential,시민공원로74번길,conditional,158.423,"LINESTRING (129.0574880 35.1649656, 129.0577563 35.1640578, 129.0577697 35.1639043, 129.0575578 35.1637443, 129.0574344 35.1637376)"
165596341_1,165596341,seomyeon_station_1km,4655075545,1771431780,residential,시민공원로74번길,conditional,65.416,"LINESTRING (129.0557720 35.1634182, 129.0560606 35.1634985, 129.0562553 35.1635758, 129.0564310 35.1636510)"
165596341_2,165596341,seomyeon_station_1km,1771431780,1771431786,residential,시민공원로74번길,conditional,94.324,"LINESTRING (129.0564310 35.1636510, 129.0566200 35.1637359, 129.0568541 35.1637744, 129.0570950 35.1637739, 129.0574344 35.1637376)"
165616853_1,165616853,seomyeon_station_1km,1771566519,1771566567,residential,전포대로132번길,conditional,53.411,"LINESTRING (129.0679259 35.1497777, 129.0684684 35.1499620)"
165616854_1,165616854,seomyeon_station_1km,1771566509,1771566567,residential,전포대로132번길,conditional,14.09,"LINESTRING (129.0684706 35.1500887, 129.0684684 35.1499620)"
165616854_2,165616854,seomyeon_station_1km,1771566567,1771566594,residential,전포대로132번길,conditional,143.984,"LINESTRING (129.0684684 35.1499620, 129.0684717 35.1496219, 129.0674752 35.1491242)"
165616860_1,165616860,seomyeon_station_1km,1771566595,1771566574,residential,전포대로92번나길,conditional,423.907,"LINESTRING (129.0682760 35.1487759, 129.0682686 35.1478748, 129.0682578 35.1465646, 129.0682448 35.1449637)"
165616862_1,165616862,seomyeon_station_1km,1771566557,1771566595,residential,황령대로98번길,conditional,47.954,"LINESTRING (129.0687909 35.1487206, 129.0687082 35.1487018, 129.0682760 35.1487759)"
165616862_2,165616862,seomyeon_station_1km,1771566595,1771566594,residential,황령대로98번길,conditional,82.468,"LINESTRING (129.0682760 35.1487759, 129.0674752 35.1491242)"
165616863_1,165616863,seomyeon_station_1km,7320778847,1771566596,residential,황령대로74번길,conditional,31.876,"LINESTRING (129.0673439 35.1498843, 129.0673967 35.1496009)"
165616863_2,165616863,seomyeon_station_1km,1771566596,1771566594,residential,황령대로74번길,conditional,53.485,"LINESTRING (129.0673967 35.1496009, 129.0674752 35.1491242)"
165616866_1,165616866,seomyeon_station_1km,1771566517,1771566548,residential,황령대로64번길,conditional,105.093,"LINESTRING (129.0674740 35.1480164, 129.0668597 35.1488170)"
165616866_2,165616866,seomyeon_station_1km,1771566548,1771566556,residential,황령대로64번길,conditional,60.307,"LINESTRING (129.0668597 35.1488170, 129.0665054 35.1492755)"
165616866_3,165616866,seomyeon_station_1km,1771566556,1771566504,residential,황령대로64번길,conditional,32.502,"LINESTRING (129.0665054 35.1492755, 129.0663222 35.1495265)"
165616867_1,165616867,seomyeon_station_1km,1771566511,1771566557,residential,황령대로90번길,conditional,691.992,"LINESTRING (129.0679877 35.1428061, 129.0684186 35.1438152, 129.0684489 35.1438671, 129.0691798 35.1449680, 129.0693233 35.1451414, 129.0693796 35.1452861, 129.0694051 35.1454176, 129.0693997 35.1455317, 129.0691467 35.1465675, 129.0688282 35.1478714, 129.0687909 35.1487206)"
165616867_2,165616867,seomyeon_station_1km,1771566557,1771420614,residential,황령대로90번길,conditional,162.039,"LINESTRING (129.0687909 35.1487206, 129.0690216 35.1494289, 129.0690242 35.1495430, 129.0689907 35.1497580, 129.0689196 35.1499005, 129.0689218 35.1501400)"
165617148_1,165617148,seomyeon_station_1km,1771569333,4927906105,residential,가야대로784번길,conditional,44.134,"LINESTRING (129.0571635 35.1549774, 129.0566781 35.1549717)"
165617148_2,165617148,seomyeon_station_1km,4927906105,6747200561,residential,가야대로784번길,conditional,28.832,"LINESTRING (129.0566781 35.1549717, 129.0563610 35.1549679)"
165617150_1,165617150,seomyeon_station_1km,1771569337,2515612350,residential,가야대로784번길,conditional,53.793,"LINESTRING (129.0572413 35.1554029, 129.0566496 35.1554013)"
165617150_2,165617150,seomyeon_station_1km,2515612350,6747200560,residential,가야대로784번길,conditional,25.574,"LINESTRING (129.0566496 35.1554013, 129.0563683 35.1554006)"
165617152_1,165617152,seomyeon_station_1km,1771569325,1771569330,residential,,conditional,87.075,"LINESTRING (129.0578136 35.1541222, 129.0577039 35.1541205, 129.0568560 35.1541071)"
165617153_1,165617153,seomyeon_station_1km,1771569331,6745035328,residential,서면로,conditional,64.422,"LINESTRING (129.0578187 35.1537779, 129.0576969 35.1537762, 129.0571102 35.1537679)"
165617154_1,165617154,seomyeon_station_1km,1771569336,1771569319,residential,중앙대로691번가길,conditional,53.805,"LINESTRING (129.0555396 35.1558822, 129.0555396 35.1558717, 129.0555394 35.1558042, 129.0555542 35.1553985)"
165617154_2,165617154,seomyeon_station_1km,1771569319,1771569362,residential,중앙대로691번가길,conditional,52.613,"LINESTRING (129.0555542 35.1553985, 129.0557746 35.1549610)"
165617154_3,165617154,seomyeon_station_1km,1771569362,1771569329,residential,중앙대로691번가길,conditional,61.2,"LINESTRING (129.0557746 35.1549610, 129.0560581 35.1544618)"
165617155_1,165617155,seomyeon_station_1km,1768279452,4927904276,residential,부전로20번길,conditional,77.422,"LINESTRING (129.0569757 35.1520539, 129.0569175 35.1525365, 129.0568932 35.1527469)"
165617155_2,165617155,seomyeon_station_1km,4927904276,4912439906,residential,부전로20번길,conditional,22.114,"LINESTRING (129.0568932 35.1527469, 129.0568704 35.1529449)"
165617155_3,165617155,seomyeon_station_1km,4912439906,4662037101,residential,부전로20번길,conditional,32.422,"LINESTRING (129.0568704 35.1529449, 129.0568370 35.1532352)"
165617155_4,165617155,seomyeon_station_1km,4662037101,1450699290,residential,부전로20번길,conditional,20.058,"LINESTRING (129.0568370 35.1532352, 129.0568052 35.1534137)"
165617155_5,165617155,seomyeon_station_1km,1450699290,1771569324,residential,부전로20번길,conditional,39.238,"LINESTRING (129.0568052 35.1534137, 129.0567398 35.1537625)"
165617155_6,165617155,seomyeon_station_1km,1771569324,1771569330,residential,부전로20번길,conditional,39.747,"LINESTRING (129.0567398 35.1537625, 129.0568560 35.1541071)"
165617155_7,165617155,seomyeon_station_1km,1771569330,1771569326,residential,부전로20번길,conditional,41.844,"LINESTRING (129.0568560 35.1541071, 129.0569704 35.1544716)"
165617752_1,165617752,seomyeon_station_1km,1771573494,1771573477,residential,신천대로71번길,conditional,376.778,"LINESTRING (129.0575792 35.1493370, 129.0576383 35.1487842, 129.0576356 35.1481965, 129.0576341 35.1478083, 129.0576356 35.1473039, 129.0576463 35.1459507)"
165617754_1,165617754,seomyeon_station_1km,7448305664,2517006723,residential,황령대로7번길,conditional,11.589,"LINESTRING (129.0605227 35.1477326, 129.0604342 35.1478076)"
165617754_2,165617754,seomyeon_station_1km,2517006723,1771573498,residential,황령대로7번길,conditional,190.239,"LINESTRING (129.0604342 35.1478076, 129.0599758 35.1482163, 129.0599691 35.1493726)"
165617754_3,165617754,seomyeon_station_1km,1771573498,1771573509,residential,황령대로7번길,conditional,86.665,"LINESTRING (129.0599691 35.1493726, 129.0599703 35.1501520)"
165617756_1,165617756,seomyeon_station_1km,1771573498,1771573504,residential,,conditional,53.407,"LINESTRING (129.0599691 35.1493726, 129.0593817 35.1493692)"
165617756_2,165617756,seomyeon_station_1km,1771573504,12540920651,residential,,conditional,8.155,"LINESTRING (129.0593817 35.1493692, 129.0592920 35.1493692)"
165617757_1,165617757,seomyeon_station_1km,1771573495,12540920630,residential,중앙대로635번길,conditional,8.833,"LINESTRING (129.0591544 35.1493701, 129.0590573 35.1493676)"
